hardware,model,layer_name,input,kv_cache,latency(ns)
A800,qwen2-moe,vocab_embedding,1,1021,71680
A800,qwen2-moe,input_layernorm,1,1021,58410
A800,qwen2-moe,attention/qkv,1,1021,77013
A800,qwen2-moe,attention/rotary_emb,1,1021,135380
A800,qwen2-moe,attention/dense,1,1021,57045
A800,qwen2-moe,attention/wrapper,1,1021,765994
A800,qwen2-moe,post_layernorm,1,1021,58965
A800,qwen2-moe,mlp/fc,1,1021,78932
A800,qwen2-moe,mlp/gelu,1,1021,79188
A800,qwen2-moe,mlp/proj,1,1021,73173
A800,qwen2-moe,moe/shared_expert,1,1021,502655
A800,qwen2-moe,moe/shared_expert_gate,1,1021,90666
A800,qwen2-moe,moe/gate,1,1021,62036
A800,qwen2-moe,moe/experts,1,1021,411092
A800,qwen2-moe,mlp/wrapper,1,1021,1486890
A800,qwen2-moe,ln_f,1,1021,56320
A800,qwen2-moe,lm_head,1,1021,419840
A800,qwen2-moe,vocab_embedding,1,1022,72704
A800,qwen2-moe,input_layernorm,1,1022,58410
A800,qwen2-moe,attention/qkv,1,1022,77226
A800,qwen2-moe,attention/rotary_emb,1,1022,136148
A800,qwen2-moe,attention/dense,1,1022,57215
A800,qwen2-moe,attention/wrapper,1,1022,767530
A800,qwen2-moe,post_layernorm,1,1022,58624
A800,qwen2-moe,mlp/fc,1,1022,78335
A800,qwen2-moe,mlp/gelu,1,1022,79487
A800,qwen2-moe,mlp/proj,1,1022,73173
A800,qwen2-moe,moe/shared_expert,1,1022,502357
A800,qwen2-moe,moe/shared_expert_gate,1,1022,90623
A800,qwen2-moe,moe/gate,1,1022,62079
A800,qwen2-moe,moe/experts,1,1022,412500
A800,qwen2-moe,mlp/wrapper,1,1022,1503786
A800,qwen2-moe,ln_f,1,1022,58368
A800,qwen2-moe,lm_head,1,1022,407552
A800,qwen2-moe,vocab_embedding,1,1023,71680
A800,qwen2-moe,input_layernorm,1,1023,58154
A800,qwen2-moe,attention/qkv,1,1023,78506
A800,qwen2-moe,attention/rotary_emb,1,1023,135210
A800,qwen2-moe,attention/dense,1,1023,57343
A800,qwen2-moe,attention/wrapper,1,1023,769962
A800,qwen2-moe,post_layernorm,1,1023,58623
A800,qwen2-moe,mlp/fc,1,1023,78121
A800,qwen2-moe,mlp/gelu,1,1023,79273
A800,qwen2-moe,mlp/proj,1,1023,72960
A800,qwen2-moe,moe/shared_expert,1,1023,503210
A800,qwen2-moe,moe/shared_expert_gate,1,1023,90794
A800,qwen2-moe,moe/gate,1,1023,61780
A800,qwen2-moe,moe/experts,1,1023,411647
A800,qwen2-moe,mlp/wrapper,1,1023,1487700
A800,qwen2-moe,ln_f,1,1023,57344
A800,qwen2-moe,lm_head,1,1023,406527
A800,qwen2-moe,input_layernorm,1,0,64383
A800,qwen2-moe,attention/qkv,1,0,83711
A800,qwen2-moe,attention/rotary_emb,1,0,139092
A800,qwen2-moe,attention/dense,1,0,57407
A800,qwen2-moe,attention/wrapper,1,0,793151
A800,qwen2-moe,post_layernorm,1,0,61311
A800,qwen2-moe,mlp/fc,1,0,81001
A800,qwen2-moe,mlp/gelu,1,0,80340
A800,qwen2-moe,mlp/proj,1,0,73791
A800,qwen2-moe,moe/shared_expert,1,0,506772
A800,qwen2-moe,moe/shared_expert_gate,1,0,92842
A800,qwen2-moe,moe/gate,1,0,63828
A800,qwen2-moe,moe/experts,1,0,426090
A800,qwen2-moe,mlp/wrapper,1,0,1553194
A800,qwen2-moe,ln_f,1,0,59903
A800,qwen2-moe,lm_head,1,0,530431
A800,qwen2-moe,vocab_embedding,1,0,76800
A800,qwen2-moe,vocab_embedding,2,0,77823
A800,qwen2-moe,input_layernorm,2,0,59050
A800,qwen2-moe,attention/qkv,2,0,82260
A800,qwen2-moe,attention/rotary_emb,2,0,136917
A800,qwen2-moe,attention/dense,2,0,65321
A800,qwen2-moe,attention/wrapper,2,0,791679
A800,qwen2-moe,post_layernorm,2,0,59818
A800,qwen2-moe,mlp/fc,2,0,78079
A800,qwen2-moe,mlp/gelu,2,0,78591
A800,qwen2-moe,mlp/proj,2,0,73087
A800,qwen2-moe,moe/shared_expert,2,0,505002
A800,qwen2-moe,moe/shared_expert_gate,2,0,93354
A800,qwen2-moe,moe/gate,2,0,73045
A800,qwen2-moe,moe/experts,2,0,418986
A800,qwen2-moe,mlp/wrapper,2,0,1512788
A800,qwen2-moe,ln_f,2,0,57344
A800,qwen2-moe,lm_head,2,0,488447
A800,qwen2-moe,vocab_embedding,3,0,76800
A800,qwen2-moe,input_layernorm,3,0,59306
A800,qwen2-moe,attention/qkv,3,0,81577
A800,qwen2-moe,attention/rotary_emb,3,0,139178
A800,qwen2-moe,attention/dense,3,0,63273
A800,qwen2-moe,attention/wrapper,3,0,796287
A800,qwen2-moe,post_layernorm,3,0,59989
A800,qwen2-moe,mlp/fc,3,0,78549
A800,qwen2-moe,mlp/gelu,3,0,81151
A800,qwen2-moe,mlp/proj,3,0,73343
A800,qwen2-moe,moe/shared_expert,3,0,509226
A800,qwen2-moe,moe/shared_expert_gate,3,0,92671
A800,qwen2-moe,moe/gate,3,0,73386
A800,qwen2-moe,moe/experts,3,0,598442
A800,qwen2-moe,mlp/wrapper,3,0,1701546
A800,qwen2-moe,ln_f,3,0,57344
A800,qwen2-moe,lm_head,3,0,482304
A800,qwen2-moe,vocab_embedding,4,0,77823
A800,qwen2-moe,input_layernorm,4,0,60159
A800,qwen2-moe,attention/qkv,4,0,80169
A800,qwen2-moe,attention/rotary_emb,4,0,136490
A800,qwen2-moe,attention/dense,4,0,64468
A800,qwen2-moe,attention/wrapper,4,0,788735
A800,qwen2-moe,post_layernorm,4,0,61183
A800,qwen2-moe,mlp/fc,4,0,76586
A800,qwen2-moe,mlp/gelu,4,0,78761
A800,qwen2-moe,mlp/proj,4,0,72831
A800,qwen2-moe,moe/shared_expert,4,0,526634
A800,qwen2-moe,moe/shared_expert_gate,4,0,93226
A800,qwen2-moe,moe/gate,4,0,72021
A800,qwen2-moe,moe/experts,4,0,418388
A800,qwen2-moe,mlp/wrapper,4,0,1534420
A800,qwen2-moe,ln_f,4,0,59392
A800,qwen2-moe,lm_head,4,0,490496
A800,qwen2-moe,vocab_embedding,5,0,76800
A800,qwen2-moe,input_layernorm,5,0,59050
A800,qwen2-moe,attention/qkv,5,0,82601
A800,qwen2-moe,attention/rotary_emb,5,0,137556
A800,qwen2-moe,attention/dense,5,0,64084
A800,qwen2-moe,attention/wrapper,5,0,793898
A800,qwen2-moe,post_layernorm,5,0,60287
A800,qwen2-moe,mlp/fc,5,0,79146
A800,qwen2-moe,mlp/gelu,5,0,79913
A800,qwen2-moe,mlp/proj,5,0,74069
A800,qwen2-moe,moe/shared_expert,5,0,510420
A800,qwen2-moe,moe/shared_expert_gate,5,0,92799
A800,qwen2-moe,moe/gate,5,0,72917
A800,qwen2-moe,moe/experts,5,0,449535
A800,qwen2-moe,mlp/wrapper,5,0,1548543
A800,qwen2-moe,ln_f,5,0,61439
A800,qwen2-moe,lm_head,5,0,484351
A800,qwen2-moe,vocab_embedding,6,0,75776
A800,qwen2-moe,input_layernorm,6,0,59562
A800,qwen2-moe,attention/qkv,6,0,79316
A800,qwen2-moe,attention/rotary_emb,6,0,137130
A800,qwen2-moe,attention/dense,6,0,63743
A800,qwen2-moe,attention/wrapper,6,0,787455
A800,qwen2-moe,post_layernorm,6,0,59434
A800,qwen2-moe,mlp/fc,6,0,76927
A800,qwen2-moe,mlp/gelu,6,0,79743
A800,qwen2-moe,mlp/proj,6,0,73173
A800,qwen2-moe,moe/shared_expert,6,0,504618
A800,qwen2-moe,moe/shared_expert_gate,6,0,92757
A800,qwen2-moe,moe/gate,6,0,71424
A800,qwen2-moe,moe/experts,6,0,427092
A800,qwen2-moe,mlp/wrapper,6,0,1517354
A800,qwen2-moe,ln_f,6,0,60416
A800,qwen2-moe,lm_head,6,0,483328
A800,qwen2-moe,vocab_embedding,7,0,77823
A800,qwen2-moe,input_layernorm,7,0,59605
A800,qwen2-moe,attention/qkv,7,0,82004
A800,qwen2-moe,attention/rotary_emb,7,0,137727
A800,qwen2-moe,attention/dense,7,0,64212
A800,qwen2-moe,attention/wrapper,7,0,791423
A800,qwen2-moe,post_layernorm,7,0,60031
A800,qwen2-moe,mlp/fc,7,0,78591
A800,qwen2-moe,mlp/gelu,7,0,79615
A800,qwen2-moe,mlp/proj,7,0,73813
A800,qwen2-moe,moe/shared_expert,7,0,509951
A800,qwen2-moe,moe/shared_expert_gate,7,0,91903
A800,qwen2-moe,moe/gate,7,0,73045
A800,qwen2-moe,moe/experts,7,0,455807
A800,qwen2-moe,mlp/wrapper,7,0,1552084
A800,qwen2-moe,ln_f,7,0,58368
A800,qwen2-moe,lm_head,7,0,480255
A800,qwen2-moe,vocab_embedding,8,0,75776
A800,qwen2-moe,input_layernorm,8,0,59477
A800,qwen2-moe,attention/qkv,8,0,81535
A800,qwen2-moe,attention/rotary_emb,8,0,136447
A800,qwen2-moe,attention/dense,8,0,64639
A800,qwen2-moe,attention/wrapper,8,0,790399
A800,qwen2-moe,post_layernorm,8,0,60330
A800,qwen2-moe,mlp/fc,8,0,78975
A800,qwen2-moe,mlp/gelu,8,0,79743
A800,qwen2-moe,mlp/proj,8,0,74111
A800,qwen2-moe,moe/shared_expert,8,0,531370
A800,qwen2-moe,moe/shared_expert_gate,8,0,92501
A800,qwen2-moe,moe/gate,8,0,73002
A800,qwen2-moe,moe/experts,8,0,451455
A800,qwen2-moe,mlp/wrapper,8,0,1571540
A800,qwen2-moe,ln_f,8,0,57344
A800,qwen2-moe,lm_head,8,0,480255
A800,qwen2-moe,vocab_embedding,9,0,75776
A800,qwen2-moe,input_layernorm,9,0,59477
A800,qwen2-moe,attention/qkv,9,0,82687
A800,qwen2-moe,attention/rotary_emb,9,0,138111
A800,qwen2-moe,attention/dense,9,0,64041
A800,qwen2-moe,attention/wrapper,9,0,792404
A800,qwen2-moe,post_layernorm,9,0,59946
A800,qwen2-moe,mlp/fc,9,0,79145
A800,qwen2-moe,mlp/gelu,9,0,80084
A800,qwen2-moe,mlp/proj,9,0,73599
A800,qwen2-moe,moe/shared_expert,9,0,508714
A800,qwen2-moe,moe/shared_expert_gate,9,0,91989
A800,qwen2-moe,moe/gate,9,0,72192
A800,qwen2-moe,moe/experts,9,0,458196
A800,qwen2-moe,mlp/wrapper,9,0,1553151
A800,qwen2-moe,ln_f,9,0,57344
A800,qwen2-moe,lm_head,9,0,482304
A800,qwen2-moe,vocab_embedding,10,0,75776
A800,qwen2-moe,input_layernorm,10,0,59434
A800,qwen2-moe,attention/qkv,10,0,81791
A800,qwen2-moe,attention/rotary_emb,10,0,149674
A800,qwen2-moe,attention/dense,10,0,60202
A800,qwen2-moe,attention/wrapper,10,0,801535
A800,qwen2-moe,post_layernorm,10,0,60159
A800,qwen2-moe,mlp/fc,10,0,78506
A800,qwen2-moe,mlp/gelu,10,0,79657
A800,qwen2-moe,mlp/proj,10,0,74239
A800,qwen2-moe,moe/shared_expert,10,0,507988
A800,qwen2-moe,moe/shared_expert_gate,10,0,92032
A800,qwen2-moe,moe/gate,10,0,74410
A800,qwen2-moe,moe/experts,10,0,460244
A800,qwen2-moe,mlp/wrapper,10,0,1558015
A800,qwen2-moe,ln_f,10,0,69632
A800,qwen2-moe,lm_head,10,0,480255
A800,qwen2-moe,vocab_embedding,11,0,76800
A800,qwen2-moe,input_layernorm,11,0,59690
A800,qwen2-moe,attention/qkv,11,0,79999
A800,qwen2-moe,attention/rotary_emb,11,0,137215
A800,qwen2-moe,attention/dense,11,0,60117
A800,qwen2-moe,attention/wrapper,11,0,914516
A800,qwen2-moe,post_layernorm,11,0,61226
A800,qwen2-moe,mlp/fc,11,0,78250
A800,qwen2-moe,mlp/gelu,11,0,80169
A800,qwen2-moe,mlp/proj,11,0,71296
A800,qwen2-moe,moe/shared_expert,11,0,504447
A800,qwen2-moe,moe/shared_expert_gate,11,0,92799
A800,qwen2-moe,moe/gate,11,0,72277
A800,qwen2-moe,moe/experts,11,0,446548
A800,qwen2-moe,mlp/wrapper,11,0,1539028
A800,qwen2-moe,ln_f,11,0,60416
A800,qwen2-moe,lm_head,11,0,483328
A800,qwen2-moe,vocab_embedding,12,0,77823
A800,qwen2-moe,input_layernorm,12,0,59391
A800,qwen2-moe,attention/qkv,12,0,80767
A800,qwen2-moe,attention/rotary_emb,12,0,136106
A800,qwen2-moe,attention/dense,12,0,61269
A800,qwen2-moe,attention/wrapper,12,0,910890
A800,qwen2-moe,post_layernorm,12,0,61141
A800,qwen2-moe,mlp/fc,12,0,78634
A800,qwen2-moe,mlp/gelu,12,0,79529
A800,qwen2-moe,mlp/proj,12,0,72618
A800,qwen2-moe,moe/shared_expert,12,0,506666
A800,qwen2-moe,moe/shared_expert_gate,12,0,92501
A800,qwen2-moe,moe/gate,12,0,73514
A800,qwen2-moe,moe/experts,12,0,457471
A800,qwen2-moe,mlp/wrapper,12,0,1564202
A800,qwen2-moe,ln_f,12,0,60416
A800,qwen2-moe,lm_head,12,0,483328
A800,qwen2-moe,vocab_embedding,13,0,83967
A800,qwen2-moe,input_layernorm,13,0,59690
A800,qwen2-moe,attention/qkv,13,0,80937
A800,qwen2-moe,attention/rotary_emb,13,0,137172
A800,qwen2-moe,attention/dense,13,0,60629
A800,qwen2-moe,attention/wrapper,13,0,787839
A800,qwen2-moe,post_layernorm,13,0,60501
A800,qwen2-moe,mlp/fc,13,0,78762
A800,qwen2-moe,mlp/gelu,13,0,80383
A800,qwen2-moe,mlp/proj,13,0,72021
A800,qwen2-moe,moe/shared_expert,13,0,508287
A800,qwen2-moe,moe/shared_expert_gate,13,0,92799
A800,qwen2-moe,moe/gate,13,0,73343
A800,qwen2-moe,moe/experts,13,0,461354
A800,qwen2-moe,mlp/wrapper,13,0,1561087
A800,qwen2-moe,ln_f,13,0,64511
A800,qwen2-moe,lm_head,13,0,483328
A800,qwen2-moe,vocab_embedding,14,0,77823
A800,qwen2-moe,input_layernorm,14,0,59519
A800,qwen2-moe,attention/qkv,14,0,80852
A800,qwen2-moe,attention/rotary_emb,14,0,137428
A800,qwen2-moe,attention/dense,14,0,60117
A800,qwen2-moe,attention/wrapper,14,0,789119
A800,qwen2-moe,post_layernorm,14,0,60159
A800,qwen2-moe,mlp/fc,14,0,78932
A800,qwen2-moe,mlp/gelu,14,0,80639
A800,qwen2-moe,mlp/proj,14,0,72789
A800,qwen2-moe,moe/shared_expert,14,0,509567
A800,qwen2-moe,moe/shared_expert_gate,14,0,93269
A800,qwen2-moe,moe/gate,14,0,73813
A800,qwen2-moe,moe/experts,14,0,477695
A800,qwen2-moe,mlp/wrapper,14,0,1578111
A800,qwen2-moe,ln_f,14,0,58368
A800,qwen2-moe,lm_head,14,0,481279
A800,qwen2-moe,vocab_embedding,15,0,75776
A800,qwen2-moe,input_layernorm,15,0,60629
A800,qwen2-moe,attention/qkv,15,0,81023
A800,qwen2-moe,attention/rotary_emb,15,0,137087
A800,qwen2-moe,attention/dense,15,0,59562
A800,qwen2-moe,attention/wrapper,15,0,788479
A800,qwen2-moe,post_layernorm,15,0,62037
A800,qwen2-moe,mlp/fc,15,0,79103
A800,qwen2-moe,mlp/gelu,15,0,80852
A800,qwen2-moe,mlp/proj,15,0,72447
A800,qwen2-moe,moe/shared_expert,15,0,508501
A800,qwen2-moe,moe/shared_expert_gate,15,0,93013
A800,qwen2-moe,moe/gate,15,0,73173
A800,qwen2-moe,moe/experts,15,0,471210
A800,qwen2-moe,mlp/wrapper,15,0,1569109
A800,qwen2-moe,ln_f,15,0,59392
A800,qwen2-moe,lm_head,15,0,481279
A800,qwen2-moe,vocab_embedding,16,0,79871
A800,qwen2-moe,input_layernorm,16,0,62037
A800,qwen2-moe,attention/qkv,16,0,81876
A800,qwen2-moe,attention/rotary_emb,16,0,140159
A800,qwen2-moe,attention/dense,16,0,62591
A800,qwen2-moe,attention/wrapper,16,0,930175
A800,qwen2-moe,post_layernorm,16,0,61396
A800,qwen2-moe,mlp/fc,16,0,78932
A800,qwen2-moe,mlp/gelu,16,0,81492
A800,qwen2-moe,mlp/proj,16,0,72789
A800,qwen2-moe,moe/shared_expert,16,0,513108
A800,qwen2-moe,moe/shared_expert_gate,16,0,95487
A800,qwen2-moe,moe/gate,16,0,73557
A800,qwen2-moe,moe/experts,16,0,468437
A800,qwen2-moe,mlp/wrapper,16,0,1580842
A800,qwen2-moe,ln_f,16,0,60416
A800,qwen2-moe,lm_head,16,0,485376
A800,qwen2-moe,vocab_embedding,17,0,77823
A800,qwen2-moe,input_layernorm,17,0,59135
A800,qwen2-moe,attention/qkv,17,0,80511
A800,qwen2-moe,attention/rotary_emb,17,0,137855
A800,qwen2-moe,attention/dense,17,0,60287
A800,qwen2-moe,attention/wrapper,17,0,910890
A800,qwen2-moe,post_layernorm,17,0,60756
A800,qwen2-moe,mlp/fc,17,0,79999
A800,qwen2-moe,mlp/gelu,17,0,80297
A800,qwen2-moe,mlp/proj,17,0,72149
A800,qwen2-moe,moe/shared_expert,17,0,508244
A800,qwen2-moe,moe/shared_expert_gate,17,0,92031
A800,qwen2-moe,moe/gate,17,0,72149
A800,qwen2-moe,moe/experts,17,0,477994
A800,qwen2-moe,mlp/wrapper,17,0,1574527
A800,qwen2-moe,ln_f,17,0,59392
A800,qwen2-moe,lm_head,17,0,484351
A800,qwen2-moe,vocab_embedding,18,0,1253376
A800,qwen2-moe,input_layernorm,18,0,60074
A800,qwen2-moe,attention/qkv,18,0,80596
A800,qwen2-moe,attention/rotary_emb,18,0,136447
A800,qwen2-moe,attention/dense,18,0,57685
A800,qwen2-moe,attention/wrapper,18,0,789332
A800,qwen2-moe,post_layernorm,18,0,60501
A800,qwen2-moe,mlp/fc,18,0,78207
A800,qwen2-moe,mlp/gelu,18,0,79657
A800,qwen2-moe,mlp/proj,18,0,72533
A800,qwen2-moe,moe/shared_expert,18,0,504703
A800,qwen2-moe,moe/shared_expert_gate,18,0,92714
A800,qwen2-moe,moe/gate,18,0,70057
A800,qwen2-moe,moe/experts,18,0,490452
A800,qwen2-moe,mlp/wrapper,18,0,1605930
A800,qwen2-moe,ln_f,18,0,58368
A800,qwen2-moe,lm_head,18,0,483328
A800,qwen2-moe,vocab_embedding,19,0,82943
A800,qwen2-moe,input_layernorm,19,0,59647
A800,qwen2-moe,attention/qkv,19,0,79231
A800,qwen2-moe,attention/rotary_emb,19,0,137727
A800,qwen2-moe,attention/dense,19,0,56575
A800,qwen2-moe,attention/wrapper,19,0,907391
A800,qwen2-moe,post_layernorm,19,0,61055
A800,qwen2-moe,mlp/fc,19,0,77780
A800,qwen2-moe,mlp/gelu,19,0,79231
A800,qwen2-moe,mlp/proj,19,0,71893
A800,qwen2-moe,moe/shared_expert,19,0,503210
A800,qwen2-moe,moe/shared_expert_gate,19,0,92458
A800,qwen2-moe,moe/gate,19,0,66431
A800,qwen2-moe,moe/experts,19,0,477055
A800,qwen2-moe,mlp/wrapper,19,0,1565695
A800,qwen2-moe,ln_f,19,0,56320
A800,qwen2-moe,lm_head,19,0,483328
A800,qwen2-moe,vocab_embedding,20,0,76800
A800,qwen2-moe,input_layernorm,20,0,58837
A800,qwen2-moe,attention/qkv,20,0,79231
A800,qwen2-moe,attention/rotary_emb,20,0,136490
A800,qwen2-moe,attention/dense,20,0,57386
A800,qwen2-moe,attention/wrapper,20,0,779220
A800,qwen2-moe,post_layernorm,20,0,60416
A800,qwen2-moe,mlp/fc,20,0,78804
A800,qwen2-moe,mlp/gelu,20,0,80169
A800,qwen2-moe,mlp/proj,20,0,72447
A800,qwen2-moe,moe/shared_expert,20,0,507050
A800,qwen2-moe,moe/shared_expert_gate,20,0,92927
A800,qwen2-moe,moe/gate,20,0,66900
A800,qwen2-moe,moe/experts,20,0,484735
A800,qwen2-moe,mlp/wrapper,20,0,1576618
A800,qwen2-moe,ln_f,20,0,59392
A800,qwen2-moe,lm_head,20,0,485376
A800,qwen2-moe,vocab_embedding,21,0,78847
A800,qwen2-moe,input_layernorm,21,0,59434
A800,qwen2-moe,attention/qkv,21,0,78292
A800,qwen2-moe,attention/rotary_emb,21,0,137343
A800,qwen2-moe,attention/dense,21,0,55807
A800,qwen2-moe,attention/wrapper,21,0,901290
A800,qwen2-moe,post_layernorm,21,0,60629
A800,qwen2-moe,mlp/fc,21,0,78377
A800,qwen2-moe,mlp/gelu,21,0,79615
A800,qwen2-moe,mlp/proj,21,0,71423
A800,qwen2-moe,moe/shared_expert,21,0,503679
A800,qwen2-moe,moe/shared_expert_gate,21,0,91562
A800,qwen2-moe,moe/gate,21,0,66260
A800,qwen2-moe,moe/experts,21,0,469631
A800,qwen2-moe,mlp/wrapper,21,0,1556778
A800,qwen2-moe,ln_f,21,0,58368
A800,qwen2-moe,lm_head,21,0,481279
A800,qwen2-moe,vocab_embedding,22,0,76800
A800,qwen2-moe,input_layernorm,22,0,60842
A800,qwen2-moe,attention/qkv,22,0,79359
A800,qwen2-moe,attention/rotary_emb,22,0,137386
A800,qwen2-moe,attention/dense,22,0,57599
A800,qwen2-moe,attention/wrapper,22,0,903892
A800,qwen2-moe,post_layernorm,22,0,60586
A800,qwen2-moe,mlp/fc,22,0,78719
A800,qwen2-moe,mlp/gelu,22,0,79487
A800,qwen2-moe,mlp/proj,22,0,71637
A800,qwen2-moe,moe/shared_expert,22,0,505130
A800,qwen2-moe,moe/shared_expert_gate,22,0,92671
A800,qwen2-moe,moe/gate,22,0,67924
A800,qwen2-moe,moe/experts,22,0,484180
A800,qwen2-moe,mlp/wrapper,22,0,1575252
A800,qwen2-moe,ln_f,22,0,58368
A800,qwen2-moe,lm_head,22,0,489472
A800,qwen2-moe,vocab_embedding,23,0,77823
A800,qwen2-moe,input_layernorm,23,0,79402
A800,qwen2-moe,attention/qkv,23,0,97748
A800,qwen2-moe,attention/rotary_emb,23,0,169727
A800,qwen2-moe,attention/dense,23,0,57898
A800,qwen2-moe,attention/wrapper,23,0,982826
A800,qwen2-moe,post_layernorm,23,0,61226
A800,qwen2-moe,mlp/fc,23,0,77823
A800,qwen2-moe,mlp/gelu,23,0,80340
A800,qwen2-moe,mlp/proj,23,0,74282
A800,qwen2-moe,moe/shared_expert,23,0,509439
A800,qwen2-moe,moe/shared_expert_gate,23,0,94719
A800,qwen2-moe,moe/gate,23,0,67327
A800,qwen2-moe,moe/experts,23,0,514687
A800,qwen2-moe,mlp/wrapper,23,0,1678335
A800,qwen2-moe,ln_f,23,0,58368
A800,qwen2-moe,lm_head,23,0,490496
A800,qwen2-moe,vocab_embedding,24,0,80895
A800,qwen2-moe,input_layernorm,24,0,60330
A800,qwen2-moe,attention/qkv,24,0,80383
A800,qwen2-moe,attention/rotary_emb,24,0,137514
A800,qwen2-moe,attention/dense,24,0,58111
A800,qwen2-moe,attention/wrapper,24,0,908586
A800,qwen2-moe,post_layernorm,24,0,61183
A800,qwen2-moe,mlp/fc,24,0,77055
A800,qwen2-moe,mlp/gelu,24,0,79359
A800,qwen2-moe,mlp/proj,24,0,72191
A800,qwen2-moe,moe/shared_expert,24,0,502868
A800,qwen2-moe,moe/shared_expert_gate,24,0,92714
A800,qwen2-moe,moe/gate,24,0,68693
A800,qwen2-moe,moe/experts,24,0,505386
A800,qwen2-moe,mlp/wrapper,24,0,1598164
A800,qwen2-moe,ln_f,24,0,60416
A800,qwen2-moe,lm_head,24,0,495615
A800,qwen2-moe,vocab_embedding,25,0,79871
A800,qwen2-moe,input_layernorm,25,0,59733
A800,qwen2-moe,attention/qkv,25,0,79188
A800,qwen2-moe,attention/rotary_emb,25,0,137855
A800,qwen2-moe,attention/dense,25,0,56789
A800,qwen2-moe,attention/wrapper,25,0,906708
A800,qwen2-moe,post_layernorm,25,0,60159
A800,qwen2-moe,mlp/fc,25,0,77141
A800,qwen2-moe,mlp/gelu,25,0,79572
A800,qwen2-moe,mlp/proj,25,0,72661
A800,qwen2-moe,moe/shared_expert,25,0,504660
A800,qwen2-moe,moe/shared_expert_gate,25,0,92032
A800,qwen2-moe,moe/gate,25,0,67370
A800,qwen2-moe,moe/experts,25,0,493396
A800,qwen2-moe,mlp/wrapper,25,0,1582335
A800,qwen2-moe,ln_f,25,0,58368
A800,qwen2-moe,lm_head,25,0,479232
A800,qwen2-moe,vocab_embedding,26,0,76800
A800,qwen2-moe,input_layernorm,26,0,59690
A800,qwen2-moe,attention/qkv,26,0,79615
A800,qwen2-moe,attention/rotary_emb,26,0,136788
A800,qwen2-moe,attention/dense,26,0,57215
A800,qwen2-moe,attention/wrapper,26,0,907733
A800,qwen2-moe,post_layernorm,26,0,60799
A800,qwen2-moe,mlp/fc,26,0,77397
A800,qwen2-moe,mlp/gelu,26,0,80255
A800,qwen2-moe,mlp/proj,26,0,72191
A800,qwen2-moe,moe/shared_expert,26,0,505514
A800,qwen2-moe,moe/shared_expert_gate,26,0,93013
A800,qwen2-moe,moe/gate,26,0,67668
A800,qwen2-moe,moe/experts,26,0,487295
A800,qwen2-moe,mlp/wrapper,26,0,1579391
A800,qwen2-moe,ln_f,26,0,58368
A800,qwen2-moe,lm_head,26,0,485376
A800,qwen2-moe,vocab_embedding,27,0,77823
A800,qwen2-moe,input_layernorm,27,0,59903
A800,qwen2-moe,attention/qkv,27,0,79785
A800,qwen2-moe,attention/rotary_emb,27,0,137130
A800,qwen2-moe,attention/dense,27,0,56575
A800,qwen2-moe,attention/wrapper,27,0,784468
A800,qwen2-moe,post_layernorm,27,0,60671
A800,qwen2-moe,mlp/fc,27,0,77482
A800,qwen2-moe,mlp/gelu,27,0,80169
A800,qwen2-moe,mlp/proj,27,0,72746
A800,qwen2-moe,moe/shared_expert,27,0,505386
A800,qwen2-moe,moe/shared_expert_gate,27,0,91178
A800,qwen2-moe,moe/gate,27,0,67796
A800,qwen2-moe,moe/experts,27,0,505599
A800,qwen2-moe,mlp/wrapper,27,0,1616426
A800,qwen2-moe,ln_f,27,0,59392
A800,qwen2-moe,lm_head,27,0,484351
A800,qwen2-moe,vocab_embedding,28,0,83967
A800,qwen2-moe,input_layernorm,28,0,60629
A800,qwen2-moe,attention/qkv,28,0,81321
A800,qwen2-moe,attention/rotary_emb,28,0,137599
A800,qwen2-moe,attention/dense,28,0,57386
A800,qwen2-moe,attention/wrapper,28,0,835284
A800,qwen2-moe,post_layernorm,28,0,61013
A800,qwen2-moe,mlp/fc,28,0,78463
A800,qwen2-moe,mlp/gelu,28,0,80553
A800,qwen2-moe,mlp/proj,28,0,72405
A800,qwen2-moe,moe/shared_expert,28,0,506410
A800,qwen2-moe,moe/shared_expert_gate,28,0,94037
A800,qwen2-moe,moe/gate,28,0,68522
A800,qwen2-moe,moe/experts,28,0,505642
A800,qwen2-moe,mlp/wrapper,28,0,1602132
A800,qwen2-moe,ln_f,28,0,59392
A800,qwen2-moe,lm_head,28,0,503808
A800,qwen2-moe,vocab_embedding,29,0,86015
A800,qwen2-moe,input_layernorm,29,0,60373
A800,qwen2-moe,attention/qkv,29,0,79700
A800,qwen2-moe,attention/rotary_emb,29,0,138367
A800,qwen2-moe,attention/dense,29,0,56618
A800,qwen2-moe,attention/wrapper,29,0,910932
A800,qwen2-moe,post_layernorm,29,0,61354
A800,qwen2-moe,mlp/fc,29,0,77908
A800,qwen2-moe,mlp/gelu,29,0,79700
A800,qwen2-moe,mlp/proj,29,0,71594
A800,qwen2-moe,moe/shared_expert,29,0,504191
A800,qwen2-moe,moe/shared_expert_gate,29,0,93482
A800,qwen2-moe,moe/gate,29,0,66943
A800,qwen2-moe,moe/experts,29,0,499156
A800,qwen2-moe,mlp/wrapper,29,0,1594708
A800,qwen2-moe,ln_f,29,0,60416
A800,qwen2-moe,lm_head,29,0,497664
A800,qwen2-moe,vocab_embedding,30,0,97280
